# rmsd2ref '--rmsd' 'name == "CA"' '--target' 'first.pdb' 'namd.psf' 'sim4_1ns.dcd' - alan (Fri Sep 15 14:26:31 2017) {/home/alan/tmp/rhod} [2.3.3-beta 170907]
341	4.30498
342	3.97944
343	4.33185
344	4.03352
345	4.33017
346	4.07685
347	4.09368
348	3.63771
349	3.69898
350	4.02738
351	3.70626
352	3.60324
353	4.13992
354	3.62734
355	4.15386
356	4.11324
357	4.21053
358	3.99543
359	3.87047
360	4.00437
361	4.02024
362	4.20972
363	4.13279
364	4.18176
365	4.02813
366	3.97063
367	4.11679
368	4.09521
369	3.99363
370	4.07968
371	3.86613
372	3.98389
373	4.32976
374	4.39334
375	4.08862
376	4.29263
377	4.22707
378	4.215
379	4.0681
380	4.36958
381	4.4077
382	3.90065
383	3.91762
384	4.33793
385	4.59684
386	4.81969
387	4.73477
388	5.02907
389	4.48227
390	4.58646
391	4.593
392	4.60916
393	4.57817
394	4.56028
395	4.63985
396	4.70124
397	4.76975
398	4.68732
399	4.72373
400	4.72009
401	4.56954
402	4.26061
403	4.54854
404	4.55335
405	4.49899
406	5.16562
407	4.7001
408	5.08995
409	4.80678
410	4.5684
411	5.00386
412	4.44636
413	4.61479
414	4.42473
415	4.67445
416	4.47112
417	4.98544
418	4.54139
419	4.42848
420	4.3264
421	4.36458
422	4.56583
423	4.18477
424	4.18016
425	4.37529
426	4.22025
427	4.33126
428	4.34888
429	4.33055
430	4.22753
431	4.4119
432	4.00192
433	4.22854
434	4.13236
435	4.47117
436	4.08686
437	4.11727
438	3.98631
439	4.24066
440	4.03975
441	3.95868
442	3.78599
443	4.20361
444	3.85082
445	4.15624
446	3.8862
447	4.05166
448	4.05714
449	3.87069
450	4.06428
451	4.2862
452	4.32442
453	4.26139
454	4.45367
455	4.23703
456	4.08421
457	4.19351
458	3.9757
459	3.96744
460	4.11025
461	4.17698
462	3.92776
463	4.12907
464	4.30216
465	4.49048
466	4.62711
467	4.66598
468	4.38071
469	4.24088
470	4.43399
471	4.23896
472	4.30475
473	3.91041
474	4.09055
475	3.61391
476	4.08177
477	4.04929
478	3.87987
479	3.8978
480	3.78094
481	4.21433
482	4.20685
483	4.26466
484	4.68243
485	4.00689
486	4.28276
487	4.38953
488	3.9149
489	4.56355
490	4.43971
491	4.19088
492	4.51063
493	4.69612
494	4.71818
495	4.14991
496	4.14969
497	4.35763
498	4.39884
499	4.1273
500	4.05971
501	4.08173
502	4.25165
503	4.3168
504	4.54529
505	4.38949
506	4.29742
507	4.32302
508	4.54009
509	4.3452
510	4.40893
511	4.23138
512	4.13469
513	4.31292
514	4.11675
515	3.7206
516	4.07542
517	3.86107
518	3.86857
519	4.25641
520	3.65413
521	3.83668
522	4.3089
523	4.55074
524	4.37163
525	4.70245
526	4.42239
527	4.66689
528	4.46374
529	4.58275
530	4.63684
531	4.46267
532	4.11854
533	4.06065
534	4.58472
535	4.4416
536	4.64599
537	4.78704
538	4.72607
539	4.51872
540	4.82253
541	4.31342
542	4.25058
543	4.13003
544	4.8835
545	4.60825
546	4.58318
547	4.74417
548	4.76782
549	4.26706
550	4.68634
551	4.53219
552	4.40886
553	4.20469
554	4.25394
555	4.29216
556	4.0623
557	4.02236
558	4.13162
559	4.34802
560	4.0654
561	3.82478
562	3.94438
563	4.12001
564	4.20718
565	3.94862
566	4.11309
567	4.23336
568	3.66021
569	4.12029
570	4.30442
571	3.84845
572	4.10993
573	4.28026
574	4.33469
575	4.2663
576	4.10731
577	4.26511
578	4.33069
579	4.3527
580	4.57381
581	4.14315
582	4.42974
583	4.45967
584	4.2259
585	4.56466
586	4.04587
587	4.17014
588	4.1276
589	3.83085
590	3.8117
591	4.00183
592	4.07676
593	4.41915
594	4.34244
595	4.6669
596	4.35878
597	4.01756
598	4.36563
599	4.48572
600	3.89897
601	4.43885
602	4.13354
603	4.10806
604	4.00509
605	4.13961
606	3.7712
607	3.72383
608	3.76928
609	3.69063
610	3.90676
611	3.97219
612	4.13944
613	4.20399
614	4.02819
615	4.44944
616	3.95735
617	4.21689
618	4.0027
619	3.86037
620	4.13238
621	4.20832
622	4.15068
623	4.16194
624	4.16165
625	4.66955
626	4.5343
627	4.76528
628	4.75083
629	4.07272
630	4.52645
631	4.03616
632	4.30125
633	4.69925
634	4.85274
635	4.42802
636	4.45914
637	4.55834
638	4.4308
639	4.16238
640	4.12296
641	4.30357
642	4.23916
643	4.15508
644	4.37028
645	4.34003
646	4.24704
647	4.29655
648	4.4454
649	4.46091
650	4.70643
651	4.58941
652	4.66292
653	4.80622
654	4.57181
655	4.4311
656	4.55504
657	4.57423
658	4.68772
659	4.47489
660	4.29112
661	4.78473
662	4.58849
663	5.02499
664	4.59665
665	4.39948
666	4.54248
667	4.46142
668	4.6696
669	4.08056
670	4.14494
671	4.31495
672	4.2915
673	4.24268
674	4.51834
675	4.76784
676	4.26521
677	4.59251
678	4.619
679	4.3927
680	4.59756
681	3.97383
682	4.41175
683	4.40258
684	4.31665
685	4.45595
686	4.15851
687	4.55004
688	4.52481
689	4.50633
690	4.52857
691	4.13389
692	4.3949
693	4.49003
694	3.94934
695	4.44586
696	4.35155
697	4.38231
698	4.41726
699	4.5024
700	4.41762
701	4.46997
702	4.59145
703	4.58616
704	4.56068
705	4.61044
706	4.70204
707	4.56531
708	4.68844
709	4.7417
710	4.59405
711	4.65568
712	4.31333
713	4.20997
714	4.35672
715	4.51455
716	4.50319
717	4.20624
718	4.46009
719	4.00341
720	4.21935
721	4.22543
722	4.42413
723	4.24762
724	4.25483
725	4.12493
726	4.01801
727	3.82357
728	4.50043
729	3.94475
730	4.15111
731	4.52784
732	4.48974
733	4.88049
734	4.68486
735	4.69435
736	4.66743
737	4.42312
738	5.09279
739	4.64793
740	4.70407
741	4.51677
742	4.80271
743	4.60863
744	4.43174
745	4.77915
746	4.85619
747	4.60353
748	4.75529
749	5.07391
750	5.16536
751	5.36756
752	5.07315
753	5.23961
754	5.00865
755	4.90354
756	4.72286
757	4.80547
758	5.04377
759	4.80011
760	4.7574
761	4.65426
762	4.78023
763	4.7476
764	4.68352
765	4.84114
766	4.65816
767	4.62501
768	4.97313
769	4.79121
770	4.64343
771	4.37087
772	4.59509
773	4.98305
774	5.03828
775	4.43724
776	4.54217
777	4.79778
778	5.38548
779	4.81732
780	5.26781
781	5.42104
782	5.06807
783	4.75611
784	4.6534
785	4.38796
786	4.60688
787	5.02753
788	4.85667
789	4.80078
790	4.43804
791	4.91463
792	4.83365
793	5.13958
794	4.58732
795	4.68672
796	4.90619
797	5.0568
798	5.08345
799	4.784
800	4.71587
801	5.00922
802	4.97964
803	4.69436
804	4.99565
805	5.1215
806	4.83633
807	4.62305
808	5.0134
809	5.26894
810	4.91269
811	5.27385
812	4.74663
813	4.92964
814	4.78851
815	4.56301
816	4.72367
817	4.4267
818	4.48309
819	4.56393
820	4.49588
821	4.71863
822	4.628
823	4.67289
824	4.85607
825	4.50745
826	4.75281
827	4.75736
828	4.81873
829	4.80929
830	4.40024
831	4.89929
832	4.98551
833	4.99859
834	4.83964
835	5.0714
836	4.91576
837	4.80753
838	5.00865
839	4.76378
840	4.82079
841	4.8382
842	5.0029
843	4.87445
844	4.92785
845	5.05601
846	4.80839
847	4.66978
848	5.10236
849	4.90471
850	5.35575
851	5.31013
852	5.67634
853	5.59798
854	5.01858
855	5.2688
856	5.53297
857	5.59731
858	5.15819
859	5.29223
860	5.26163
861	5.39815
862	5.60573
863	5.94412
864	5.6337
865	5.69397
866	5.45744
867	5.25879
868	5.5001
869	5.51904
870	5.34958
871	4.94402
872	5.26609
873	5.11723
874	5.51051
875	5.64548
876	5.46671
877	5.05546
878	5.37004
879	5.3716
880	5.50314
881	5.3342
882	5.25168
883	5.36819
884	4.89147
885	5.22207
886	5.53792
887	6.0229
888	5.49227
889	5.80311
890	5.43847
891	5.49118
892	5.81423
893	5.58414
894	5.84378
895	5.53527
896	5.37142
897	5.26824
898	5.62655
899	5.43439
900	5.70213
901	5.59675
902	5.71128
903	5.4785
904	5.97686
905	5.6043
906	5.84444
907	5.37384
908	5.92952
909	5.60279
910	5.33066
911	5.09809
912	4.61761
913	5.09916
914	5.61796
915	5.29414
916	4.65085
917	5.24177
918	5.46102
919	5.1457
920	5.17033
921	5.39342
922	5.4157
923	5.55788
924	5.15504
925	5.46699
926	5.03308
927	5.21924
928	5.24441
929	5.48047
930	4.86749
931	5.12866
932	5.43611
933	5.40905
934	5.57614
935	5.4283
936	5.35531
937	5.36526
938	4.99543
939	5.10998
940	5.16397
941	5.33344
942	5.3711
943	5.36297
944	5.27931
945	4.97165
946	5.20021
947	4.85763
948	4.85104
949	5.07478
950	4.81558
951	5.09727
952	5.19777
953	5.33744
954	4.8811
955	5.25208
956	5.70973
957	5.89054
958	6.06284
959	5.87683
960	6.01112
961	6.19241
962	5.63554
963	5.47776
964	5.71473
965	5.78592
966	5.77698
967	5.51916
968	5.50563
969	5.7007
970	5.56183
971	5.67378
972	5.94218
973	5.46602
974	5.66377
975	5.94603
976	5.71588
977	5.65845
978	5.89808
979	5.9079
980	5.86207
981	5.57477
982	5.16787
983	5.1295
984	5.13994
985	4.64731
986	4.75646
987	4.56675
988	5.36549
989	5.31896
990	5.32037
991	5.11419
992	5.0823
993	5.23692
994	5.17333
995	5.00226
996	4.51534
997	5.46217
998	5.41858
999	5.22479
1000	5.23407
1001	5.28213
1002	5.55124
1003	5.08532
1004	5.1256
1005	5.66924
1006	5.26666
1007	5.27666
1008	5.45225
1009	5.93046
1010	5.57295
1011	5.92788
1012	5.89027
1013	5.75588
1014	5.66884
1015	5.86821
1016	5.72435
1017	5.72286
1018	6.04726
1019	6.02956
1020	5.89283
1021	5.75566
1022	6.14236
1023	5.77394
1024	6.35731
1025	5.90391
1026	5.97925
1027	5.79885
1028	5.87076
1029	5.88869
1030	5.69594
1031	6.21579
1032	6.42071
1033	6.82456
1034	6.64103
1035	6.44901
1036	6.43267
1037	6.10771
1038	6.16404
1039	6.09247
1040	5.9932
1041	5.88601
1042	6.35721
1043	6.21055
1044	6.10594
1045	5.88659
1046	6.05876
1047	6.12338
1048	6.16728
1049	5.95182
1050	5.95891
1051	6.18583
1052	6.34912
1053	6.09704
1054	6.0877
1055	5.80095
1056	5.76958
1057	5.18295
1058	5.34405
1059	5.30902
1060	5.30395
1061	5.40963
1062	5.53171
1063	5.7271
1064	5.6478
1065	5.41651
1066	5.47848
1067	5.50776
1068	5.40674
1069	5.33697
1070	5.24274
1071	5.3664
1072	5.36773
1073	5.21281
1074	5.33918
1075	5.18443
1076	5.20251
1077	5.36235
1078	5.31305
1079	5.47876
1080	5.42398
1081	5.6621
1082	5.45652
1083	5.75398
1084	5.93256
1085	5.55593
1086	5.69773
1087	5.4739
1088	5.82124
1089	5.61997
1090	5.74336
1091	5.38123
1092	5.66444
1093	5.55671
1094	5.56055
1095	5.84347
1096	5.72292
1097	5.52551
1098	5.56213
1099	5.81134
1100	5.86834
1101	5.72071
1102	5.79477
1103	5.81337
1104	5.56991
1105	5.42237
1106	5.7686
1107	5.62217
1108	5.57122
1109	5.32664
1110	5.5967
1111	5.17598
1112	5.07595
1113	5.06489
1114	5.23137
1115	5.43166
1116	5.08294
1117	5.10705
1118	5.15933
1119	5.36163
1120	5.71317
1121	5.78519
1122	5.36699
1123	5.66119
1124	5.68219
1125	5.38514
1126	5.52827
1127	5.3169
1128	5.56133
1129	5.69199
1130	5.59395
1131	5.50224
1132	5.30277
1133	5.5248
1134	5.65554
1135	5.44843
1136	5.86386
1137	5.85853
1138	5.29994
1139	5.52857
1140	5.53349
1141	5.55128
1142	5.71834
1143	5.71328
1144	6.04879
1145	5.85348
1146	6.1023
1147	5.70149
1148	5.09696
1149	5.44081
1150	5.23013
1151	5.6454
1152	5.15928
1153	5.53125
1154	5.35852
1155	5.55345
1156	5.42496
1157	5.48282
1158	5.24283
1159	5.70271
1160	6.07031
1161	5.62916
1162	5.47875
1163	5.27247
1164	5.60344
1165	5.46529
1166	5.72771
1167	5.54906
1168	5.62055
1169	5.61774
1170	5.70479
1171	5.30547
1172	5.53837
1173	5.62355
1174	5.49093
1175	5.45098
1176	5.43939
1177	5.40314
1178	5.63035
1179	5.53986
1180	5.54275
1181	5.51248
1182	6.18792
1183	5.93988
1184	5.72943
1185	5.49808
1186	5.81768
1187	5.5957
1188	5.34198
1189	5.85471
1190	5.69949
1191	5.91926
1192	5.47669
1193	5.81789
1194	5.42649
1195	5.60595
1196	5.37848
1197	5.61001
1198	5.70924
1199	5.1443
1200	5.57439
1201	5.69681
1202	5.5437
1203	5.76074
1204	6.12868
1205	5.97888
1206	6.24592
1207	5.78002
1208	5.65764
1209	5.65426
1210	5.85611
1211	6.04507
1212	6.40162
1213	6.30179
1214	5.91465
1215	5.79386
1216	5.64937
1217	5.4306
1218	5.41136
1219	5.23267
1220	5.2762
1221	5.3073
1222	5.74458
1223	5.64892
1224	5.63766
1225	5.72905
1226	5.74295
1227	5.84201
1228	5.70926
1229	5.31593
1230	5.17063
1231	5.34348
1232	5.71626
1233	5.33072
1234	5.18255
1235	4.97056
1236	5.02546
1237	4.97452
1238	5.32137
1239	5.40304
1240	5.35825
1241	5.37603
1242	5.39802
1243	5.60166
1244	5.37374
1245	5.19413
1246	5.3034
1247	5.07181
1248	5.25958
1249	5.03642
1250	5.02582
1251	4.85037
1252	5.04309
1253	5.07146
1254	5.00589
1255	4.80212
1256	5.1132
1257	4.96786
1258	4.68975
1259	5.28313
1260	5.05237
1261	5.31501
1262	5.15427
1263	5.17353
1264	5.19214
1265	5.15273
1266	5.0901
1267	5.32379
1268	5.20823
1269	5.29046
1270	5.11836
1271	4.93737
1272	5.58096
1273	5.21828
1274	5.23797
1275	5.16149
1276	5.49379
1277	5.37573
1278	5.56618
1279	5.51541
1280	5.55443
1281	5.37267
1282	5.03469
1283	5.07976
1284	5.48008
1285	5.16229
1286	5.13791
1287	5.32397
1288	5.09833
1289	4.65715
1290	4.72261
1291	4.86823
1292	4.68784
1293	5.04185
1294	5.12717
1295	5.25543
1296	5.05804
1297	5.13957
1298	5.24176
1299	5.24011
1300	5.14417
1301	5.01213
1302	5.24925
1303	4.73784
1304	4.72371
1305	5.08984
1306	4.79662
1307	5.10653
1308	4.91514
1309	4.84617
1310	5.08871
1311	4.61779
1312	5.35744
1313	5.07509
1314	5.18202
1315	5.33158
1316	5.22206
1317	5.05212
1318	4.88964
1319	4.81374
1320	4.98096
1321	5.11995
1322	5.13703
1323	5.19184
1324	5.07324
1325	5.1306
1326	5.35333
1327	5.69251
1328	5.31805
1329	5.64434
1330	5.43643
1331	5.2039
1332	5.49127
1333	5.92966
1334	5.22464
1335	5.09887
1336	5.23491
1337	4.8842
1338	4.92585
1339	5.14442
1340	5.28304
1341	5.40623
1342	5.49899
1343	5.53694
1344	5.66677
1345	5.53578
1346	5.4764
1347	5.65312
1348	5.27965
1349	5.38078
1350	5.68862
1351	5.35754
1352	5.79959
1353	5.70443
1354	5.58603
1355	5.79289
1356	5.79193
1357	6.02357
1358	5.65639
1359	5.96905
1360	5.60805
1361	5.75857
1362	5.59327
1363	5.83903
1364	5.8107
1365	5.6158
1366	5.86319
1367	5.58554
1368	5.78217
1369	5.73247
1370	5.58501
1371	5.72163
1372	5.77128
1373	5.49909
1374	5.72433
1375	5.67541
1376	5.66942
1377	6.0717
1378	6.0155
1379	6.0275
1380	5.93445
1381	5.60356
1382	5.49539
1383	6.26379
1384	5.55631
1385	5.9563
1386	5.96072
1387	5.45058
1388	5.47206
1389	5.67557
1390	5.3461
1391	5.57762
1392	5.76539
1393	5.40599
1394	5.9374
1395	5.89777
1396	5.45665
1397	5.38266
1398	5.71086
1399	5.43983
1400	5.73629
1401	5.51357
1402	5.79548
1403	5.69392
1404	5.82156
1405	5.85757
1406	5.67522
1407	5.7177
1408	5.80642
1409	5.63051
1410	5.46209
1411	5.30483
1412	5.32277
1413	5.68183
1414	5.76037
1415	6.06764
1416	6.23111
1417	5.90797
1418	5.73256
1419	5.83927
1420	6.14314
1421	5.82949
1422	5.74888
1423	6.1946
1424	5.33373
1425	5.41525
1426	5.28794
1427	5.72397
1428	5.56117
1429	5.2743
1430	5.09492
1431	5.50569
1432	5.92091
1433	5.23804
1434	5.17877
1435	5.35129
1436	5.2662
1437	5.16442
1438	5.23059
1439	5.00462
1440	5.45297
1441	5.37357
1442	5.4433
1443	5.23741
1444	5.42298
1445	5.63224
1446	5.10272
1447	5.43632
1448	5.39467
1449	5.63569
1450	5.2673
1451	5.52109
1452	5.12064
1453	5.21342
1454	5.23385
1455	5.17565
1456	5.32192
1457	5.21432
1458	5.05594
1459	5.02776
1460	5.28015
1461	5.03625
1462	4.86953
1463	4.64788
1464	4.91581
1465	5.02158
1466	4.89889
1467	4.97747
1468	5.17088
1469	4.8964
1470	5.05865
1471	5.24349
1472	5.37645
1473	5.33191
1474	5.13851
1475	5.24038
1476	5.03135
1477	5.23518
1478	5.17271
1479	5.36475
1480	5.13637
1481	5.06135
1482	5.00547
1483	5.30117
1484	5.19076
1485	5.06515
1486	5.42963
1487	5.36011
1488	5.14873
1489	5.33128
1490	5.10887
1491	5.17541
1492	5.26446
1493	4.98103
1494	5.01327
1495	5.04066
1496	4.82361
1497	4.88644
1498	4.82535
1499	4.72362
1500	4.61586
1501	4.7741
1502	4.93151
1503	5.42282
1504	5.25921
1505	5.30361
1506	5.26872
1507	5.40033
1508	5.20169
1509	4.98519
1510	5.32629
1511	4.89719
1512	5.36264
1513	5.10696
1514	4.96516
1515	4.83449
1516	5.11164
1517	5.11539
1518	5.04759
1519	5.13338
1520	5.01763
1521	5.14579
1522	5.07697
1523	5.0627
1524	4.89819
1525	4.9309
1526	4.93789
1527	5.00488
1528	5.1902
1529	5.20593
1530	5.02305
1531	4.83882
1532	4.6754
1533	4.87093
1534	4.73724
1535	5.0324
1536	4.96216
1537	4.85121
1538	4.84888
1539	4.92542
1540	4.91263
1541	4.81821
1542	4.85255
1543	5.0519
1544	4.88395
1545	5.02131
1546	4.80697
1547	4.9575
1548	5.01728
1549	5.1079
1550	4.93696
1551	4.99268
1552	4.94358
1553	4.94484
1554	5.06082
1555	4.91881
1556	4.77414
1557	5.25153
1558	4.90537
1559	5.0306
1560	5.06069
1561	4.93598
1562	4.79933
1563	5.30637
1564	4.81537
1565	4.82915
1566	4.89848
1567	5.02022
1568	4.92278
1569	4.87609
1570	5.2651
1571	4.93512
1572	4.93755
1573	5.13077
1574	5.13644
1575	5.18665
1576	5.03003
1577	5.07627
1578	5.1363
1579	5.09356
1580	5.1406
1581	5.03904
1582	5.06276
1583	5.10033
1584	4.98083
1585	4.77752
1586	4.71735
1587	5.20258
1588	4.67638
1589	4.68648
1590	4.73283
1591	5.19668
1592	4.82176
1593	5.15831
1594	4.99746
1595	5.19656
1596	4.86491
1597	5.00813
1598	5.25736
1599	4.93153
1600	4.95467
1601	4.89484
1602	4.95881
1603	4.76875
1604	5.00778
1605	4.72919
1606	5.04391
1607	5.18819
1608	5.25839
1609	5.308
1610	5.20474
1611	5.19606
1612	5.1433
1613	4.82582
1614	4.8375
1615	5.22395
1616	5.20292
1617	4.93201
1618	4.97531
1619	4.92364
1620	5.12052
1621	5.18871
1622	5.3963
1623	5.28859
1624	5.16301
1625	5.3982
1626	5.13102
1627	5.15885
1628	5.06809
1629	4.93841
1630	5.27165
1631	4.92398
1632	5.04667
1633	4.93214
1634	4.90495
1635	4.77627
1636	4.66664
1637	4.73453
1638	4.96137
1639	4.53873
1640	4.85557
1641	4.71189
1642	4.84897
1643	5.04146
1644	5.19864
1645	5.08091
1646	4.90358
1647	4.9628
1648	4.7828
1649	5.04756
1650	5.08011
1651	4.97516
1652	4.95757
1653	4.752
1654	4.80754
1655	4.91624
1656	5.0872
1657	4.95441
1658	5.08916
1659	5.05669
1660	5.3273
1661	5.36397
1662	5.04793
1663	5.16662
1664	4.87325
1665	4.75045
1666	4.91232
1667	4.86361
1668	4.89822
1669	4.95704
1670	5.17449
1671	5.04478
1672	5.14488
1673	5.69951
1674	5.24513
1675	5.65814
1676	5.22159
1677	5.25209
1678	5.06856
1679	4.98174
1680	5.238
1681	5.38888
1682	5.13045
1683	5.16805
1684	5.2746
1685	5.27338
1686	5.14935
1687	5.04155
1688	5.22144
1689	5.22268
1690	5.14937
1691	4.92973
1692	4.90953
1693	5.07663
1694	5.02352
1695	5.05195
1696	4.7563
1697	4.99286
1698	5.07068
1699	4.86798
1700	4.97714
1701	4.79351
1702	4.73265
1703	4.80566
1704	4.87845
1705	5.11658
1706	4.88138
1707	4.87875
1708	4.94157
1709	4.81599
1710	4.72004
1711	4.94556
1712	5.11369
1713	5.11512
1714	5.31487
1715	5.25165
1716	5.05918
1717	5.02258
1718	4.92394
1719	5.05248
1720	5.33487
1721	5.16572
1722	5.16716
1723	5.0524
1724	5.03705
1725	5.11593
1726	5.01852
1727	5.26726
1728	5.15677
1729	5.07074
1730	5.25675
1731	5.08949
1732	4.95181
1733	5.16304
1734	5.02437
1735	5.01816
1736	4.82981
1737	4.87487
1738	4.98325
1739	4.80035
1740	4.71795
1741	4.82413
1742	4.75066
1743	5.0356
1744	4.77727
1745	4.88928
1746	4.87676
1747	4.69425
1748	4.68002
1749	4.70875
1750	4.70552
1751	4.55349
1752	4.47298
1753	4.61065
1754	4.7427
1755	4.56303
1756	4.49748
1757	4.65543
1758	4.51153
1759	4.56483
1760	4.46514
1761	4.54916
1762	4.5796
1763	4.46728
1764	4.5409
1765	4.54098
1766	4.39565
1767	4.43857
1768	4.82369
1769	4.51011
1770	4.67844
1771	4.54725
1772	4.42094
1773	4.3532
1774	4.47694
1775	4.66043
1776	4.62891
1777	4.64811
1778	4.49761
1779	4.68259
1780	4.51646
1781	4.85258
1782	4.74528
1783	4.68224
1784	4.81442
1785	4.59003
1786	4.43025
1787	4.79722
1788	5.14217
1789	4.91863
1790	4.81992
1791	4.71003
1792	4.68332
1793	4.51797
1794	4.8097
1795	4.74196
1796	4.57148
1797	4.89294
1798	4.74577
1799	4.92606
1800	5.01262
1801	4.89612
1802	4.99255
1803	4.86756
1804	5.03906
1805	5.04678
1806	4.86829
1807	4.97678
1808	5.08476
1809	4.98461
1810	5.27438
1811	5.39167
1812	5.15341
1813	4.91937
1814	5.04406
1815	5.08769
1816	5.15826
1817	5.25401
1818	5.08324
1819	4.85293
1820	4.81997
1821	4.97712
1822	5.02042
1823	5.04473
1824	5.1474
1825	5.06998
1826	5.19874
1827	5.30105
1828	5.22233
1829	5.17146
1830	5.33169
1831	5.21127
1832	5.379
1833	5.28123
1834	5.12474
1835	5.11601
1836	4.96123
1837	5.47581
1838	5.21052
1839	5.27608
1840	5.20735
1841	4.99425
1842	5.26732
1843	5.1077
1844	5.27551
1845	5.37741
1846	5.13351
1847	4.98067
